	회사코드	회사명	업종코드	상장주식수	자본금	액면가	통화구분	대표전화	주소
2002	191600	티케이씨	32602	2850000	1425000000	500	원(KRW)		인천광역시 남동구 남동서로269번길 4 
2003	104480	티케이케미칼	32005	90895434	45447717000	500	원(KRW)	02-2001-6000	대구광역시 북구  원대로 128 연우빌딩 3층
2004	309900	티티씨디펜스	137309	10000000	5000000000	500	원(KRW)	02-406-3789	경기도 부천시 조마루로385번길 122삼보테크노타워 B214호 
2005	081150	티플랙스	32509	24268402	12134201000	500	원(KRW)	031-488 -8800	경기도 안산시 단원구 엠티브이1로 75 (목내동 (주)티플랙스)
2006	130740	티피씨글로벌	33003	10324479	5162239500	500	원(KRW)	053-854-7500	경상북도 경산시  진량읍 일연로 574 
2007	217880	틸론	105802	3330318	1665159000	500	원(KRW)	2627-9005	서울특별시 강서구 마곡중앙14로 22틸론 
2008	084730	팅크웨어	32604	10425682	5212841000	500	원(KRW)	02-589-9000	경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층 
2009	046210	파나진	32103	32136660	16068330000	500	원(KRW)	042-861-9295	대전광역시 유성구  테크노10로 54 
2010	034230	파라다이스	189102	90942672	47032355000	500	원(KRW)	02-2277-0190	서울특별시 중구  동호로 268 파라다이스빌딩 
2011	033540	파라텍	32902	16983690	8491845000	500	원(KRW)	02-3780-8704	경기도 부천시 원미구 길주로425번길 30-21 
2012	043200	파루	32801	38606413	19303206500	500	원(KRW)	061 -759 -5190	전남 순천시 서면 선평리 42-2 
2013	217950	파마리서치바이오	32102	4049391	2024695500	500	원(KRW)	031-8039-1401	강원도 강릉시 사임당로 641-3 -
2014	214450	파마리서치프로덕트	74604	9627643	4813821500	500	원(KRW)	033-645-7640	강원도 강릉시  과학단지로 77-19 
2015	208340	파멥신	32102	13852988	6926494000	500	원(KRW)	042-863-2017	대전광역시 유성구 유성대로1689번길 70 KT대덕2연구센터 연구2동 2층
2016	005690	파미셀	32101	59958950	29979475000	500	원(KRW)	02-3496-0114	서울특별시 강남구 언주로 874 (신사동 쌍봉빌딩 7층) 
2017	177830	파버나인	32602	13293752	6646876000	500	원(KRW)	032-814-6900	인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 
2018	037070	파세코	32805	14000000	7000000000	500	원(KRW)	031 -491 -4032	경기도 안산시 단원구 원시로 248 
2019	150900	파수	105802	10100905	5050452500	500	원(KRW)	02-300-9000	서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층 
2020	037030	파워넷	32801	13599551	13599551000	1000	원(KRW)	02-3282-0700	서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층 
2021	047310	파워로직스	32801	34420982	17442716000	500	원(KRW)	043-219-5600	충청북도 청원군  옥산면 과학산업4로 163 
2022	266870	파워풀엑스	74604	6408680	3204340000	500	원(KRW)	02-500-8088	서울특별시 강남구 논현로115길 13 파워풀엑스빌딩
2023	170790	파이오링크	32604	6856330	3428165000	500	원(KRW)	02-2025-6900	서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호
2024	049120	파인디앤씨	32602	26359944	13179972000	500	원(KRW)	031-463-8813	충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨 
2025	038950	파인디지털	32604	10210765	5105382500	500	원(KRW)	031-788-8800	경기도 성남시 분당구 성남대로925번길 41 
2026	278990	파인이엠텍	32801	3624222	1812111000	500	원(KRW)	031-463-8983	경기도 안양시 만안구 전파로 24번길 934층 
2027	106240	파인테크닉스	32604	42843380	21421690000	500	원(KRW)	031-463-8800	경기도 안양시 만안구 전파로24번길 93(안양동) (주)파인테크닉스 
2028	131760	파인텍	32902	42924063	21462031500	500	원(KRW)	02-711-7900	서울특별시 마포구 마포대로 38 내제2층202호(도화동)
2029	065690	파커스	32601	13963509	6981754500	500	원(KRW)	02-3443-5360	충남 천안시 성거읍 천흥리316-4 
2030	140860	파크시스템스	32702	6668055	3334027500	500	원(KRW)	031-546-6900	경기도 수원시 영통구 광교로 109 4층(이의동 나노소자특화팹센터) 
2031	091700	파트론	32602	54156410	27078205000	500	원(KRW)	031-201-7700	경기도 화성시  삼성1로2길 22 (주)파트론
2032	194510	파티게임즈	105802	24488350	12244175000	500	원(KRW)	02)6005-0985	서울특별시 양천구 목동중앙북로 112 1층2층 
2033	038160	팍스넷	106309	12240376	6120188000	500	원(KRW)	000-1688-5010	서울특별시 강남구 논현로 803 (신사동)
2034	202960	판도라티비	105802	11915582	5957791000	500	원(KRW)	070-4484-7100	경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층 
2035	032800	판타지오	189001	72703943	36351971500	500	원(KRW)	02-3452-6100	서울특별시 강남구 역삼로 248 판타지오 빌딩 
2036	318010	팜스빌	31007	7929338	3964669000	500	원(KRW)	02-553-1323	서울특별시 강서구 마곡중앙8로3길 37 - 
2037	036580	팜스코	31006	36727943	18363971500	500	원(KRW)	02-6200-9901	경기도 안성시  미양면 제2공단4길 33 
2038	027710	팜스토리	31008	111416600	57508629000	500	원(KRW)	02-501-1648	서울특별시 강남구  강남대로 310 유니온센터 3층 
2039	225590	패션플랫폼	31401	26636713	2663671300	100	원(KRW)	02-573-1292	서울특별시 강남구 논현로28길 9 유진빌딩 3층
2040	054300	팬스타엔터프라이즈	32901	52317968	26158984000	500	원(KRW)	000-1577-3520	부산광역시 중구 해관로 30 팬스타크루즈프라자
2041	068050	팬엔터테인먼트	105901	13742997	6871498500	500	원(KRW)	02-380-2100	서울특별시 마포구  월드컵북로58길 10 
2042	028670	팬오션	85001	534569207	534569207000	1000	원(KRW)	02-316-5114	서울특별시 종로구 종로5길 7 Tower 8 팬오션(주)
2043	222110	팬젠	32102	9641781	4820890500	500	원(KRW)	031-733-9165	경기도 수원시 영통구 신원로 306 2동 4층(원천동 영통이노플렉스) 
2044	010820	퍼스텍	32502	48061460	24030730000	500	원(KRW)	055-212-1606	경상남도 창원시 성산구  남면로 485 퍼스텍(주)
2045	016800	퍼시스	33201	11500000	14300000000	1000	원(KRW)	02-3400-6386	서울특별시 송파구 오금로 311 오금동
2046	263750	펄어비스	105802	13079850	6539925000	500	원(KRW)	031-476-8583	경기도 안양시 동안구 시민대로327번길 24 3층~8층(관양동 아리온테크놀로지)
2047	251970	펌텍코리아	32202	12400000	6200000000	500	원(KRW)	326834080	인천광역시 부평구 부평대로329번길 46 
2048	001020	페이퍼코리아	31701	35166280	17583140000	500	원(KRW)	063-440-5000	전라북도 군산시 외항로 1245 페이퍼코리아(주)
2049	327610	펨토바이오메드	137001	5506895	2753447500	500	원(KRW)	031-622-8501	경기도 성남시 분당구 판교로228번길 17 
2050	087010	펩트론	32101	15326500	7663250000	500	원(KRW)	042-360-8880	대전광역시 유성구 유성대로1628번길 37-24 
2051	090080	평화산업	33003	54902259	27451129500	500	원(KRW)	053-610-7027	대구광역시 달성군 논공읍 논공로 597 
2052	043370	평화정공	33003	21000000	10500000000	500	원(KRW)	(053)350-6311	대구 달서구 대천동 1032번지 
2053	010770	평화홀딩스	33003	14625466	7312733000	500	원(KRW)	053-610-8500	대구광역시 달성군  논공읍 논공로 597 
2054	119500	포메탈	32509	11847232	6012340000	500	원(KRW)	041-670-6200	충청남도 서산시  지곡면 무장산업로 229-7 
2055	016670	포비스티앤씨	74607	86559394	43279697000	500	원(KRW)	02-2046-9323	서울특별시 용산구 서빙고로51길 52 67층 
2056	056730	포스링크	74607	46163868	23081934000	500	원(KRW)	031-724-2222	경기도 성남시 분당구  대왕판교로 660 유스페이스1 A동 9층10층 
2057	005490	포스코	32401	87186835	482403125000	5000	원(KRW)	054-220-0114	경상북도 포항시 남구  동해안로 6261 (주) 포스코
2058	022100	포스코 ICT	137201	152034729	76017364500	500	원(KRW)	054-280-1114	경상북도 포항시 남구  호동로 68 (주)포스코아이씨티 
2059	058430	포스코강판	32401	6000000	30000000000	5000	원(KRW)	054-280-6114	경상북도 포항시 남구  철강로 173 포스코강판주식회사
2060	009520	포스코엠텍	32401	41642703	20821351500	500	원(KRW)	054-280-8206	경상북도 포항시 남구  형산강북로 131 포스코엠텍
2061	047050	포스코인터내셔널	74601	123375149	616875745000	5000	원(KRW)	02-759-2114	서울특별시 중구  통일로 10 연세재단세브란스빌딩
2062	003670	포스코케미칼	32302	60988220	30494110000	500	원(KRW)		경상북도 포항시 남구 신항로 110 
2063	189690	포시에스	105802	8260611	4130305500	500	원(KRW)	02-6188-8200	서울특별시 강남구 논현로 646 -
2064	256630	포인트엔지니어링	32509	56486562	5648656200	100	원(KRW)	070-4465-7318	충청남도 아산시 둔포면 아산밸리로 89 -
2065	141020	포티스	74709	174440126	87220063000	500	원(KRW)	031-709-1407	경기도 성남시 중원구 둔촌대로 305 4층 (하대원동) 
2066	354230	폭스소프트	105802	600000	300000000	500	원(KRW)	031-449-4670	경기도 안양시 동안구 시민대로 180 11층(호계동 지스퀘어타워) 
2067	007630	폴루스바이오팜	74601	39311572	19655786000	500	원(KRW)	02-554-3377	인천광역시 연수구 송도과학로 32 송도테크노파크IT센터 M동 27층 
2068	290720	푸드나무	74709	6806034	3403017000	500	원(KRW)		서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 
2069	005670	푸드웰	31003	10000000	5000000000	500	원(KRW)	053-980-3320	대구광역시 달서구 성서서로 121 - 
2070	094940	푸른기술	32603	6574202	3287101000	500	원(KRW)	02-6959-4700	서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층
2071	007330	푸른저축은행	116401	15082800	15082800000	1000	원(KRW)	02  -545 -9000	서울특별시 서초구 강남대로 581 
2072	017810	풀무원	31007	38090950	19045475000	500	원(KRW)	043-879-4500	충청북도 음성군 대소면 삼양로 730-27 
2073	093380	풍강	32509	9879313	4939656500	500	원(KRW)	031-359-3600	경기도 화성시  우정읍 남양만로 745 
2074	023900	풍국주정	31101	12600000	6300000000	500	원(KRW)	053 -583 -2071	대구광역시 달서구 성서로 72 
2075	103140	풍산	32402	28024278	140121390000	5000	원(KRW)	02-3406-5846	경기도 평택시  포승읍 평택항로156번길 134 (주)풍산
2076	005810	풍산홀딩스	116409	7835167	45175835000	5000	원(KRW)	02-2278-6700	인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스
2077	195440	퓨전	105802	4135992	2067996000	500	원(KRW)	02-547-7688	서울특별시 강남구 언주로 709 송암빌딩 15층
2078	214270	퓨쳐스트림네트웍스	105802	100876216	10087621600	100	원(KRW)	070-5020-9306	서울특별시 강남구 언주로 637 싸이칸타워 
2079	220100	퓨쳐켐	32102	5812686	2906343000	500	원(KRW)	02-497-3114	서울특별시 성동구 연무장3길 21 2층 
2080	035200	프럼파스트	32202	9730590	4865295000	500	원(KRW)	044-865-9681	대전광역시 중구  동서대로 1187 
2081	203690	프로스테믹스	32101	45756948	4575694800	100	원(KRW)	02-545-2520	서울특별시 강남구 압구정로14길 22 -
2082	303360	프로테옴텍	32103	5048897	2524448500	500	원(KRW)	02-6968-5277	서울특별시 강서구 양천로 401 강서한강자이타워 A동 702호 
2083	053610	프로텍	32902	11000000	5500000000	500	원(KRW)	031-470-0700	경기도 안양시 동안구 시민대로327번길 11-14(관양동) 
2084	053160	프리엠스	32801	6000000	3000000000	500	원(KRW)	032-679-1477	경기도 부천시 오정구 삼작로178번길 14 
2085	075130	플랜티넷	106201	8960000	4480000000	500	원(KRW)	070-4489-7000	경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층
2086	222670	플럼라인생명과학	137001	2822050	1411025000	500	원(KRW)	02-582-3540	서울특별시 서초구 서초대로34길 184층 (유노피스빌딩) 
2087	237820	플레이디	137103	12827140	6413570000	500	원(KRW)	031-796-6964	경기도 성남시 분당구 황새울로359번길 11 
2088	023770	플레이위드	105802	8556949	4278474500	500	원(KRW)	031-724-2400	경기도 성남시 분당구 판교로 256번길 25 제C동  
2089	300080	플리토	106301	5209811	2604905500	500	원(KRW)	02-512-0142	서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층 
2090	150440	피노텍	105802	9565412	4782706000	500	원(KRW)	02-522-3558	서울특별시 서초구 양재천로9길 1 3층(양재동용두빌딩) 
2091	032580	피델릭스	32601	30113422	15056711000	500	원(KRW)	031-785-3500	경기도 성남시 분당구 백현로 93(수내동 후너스빌딩 6층) 
2092	051380	피씨디렉트	74605	7668536	3834268000	500	원(KRW)	(02)785-3001	서울특별시 용산구 원효로 138 8층 (원효로3가 청진빌딩) 
2093	241820	피씨엘	32103	9539697	4769848500	500	원(KRW)	070-4673-3433	서울특별시 금천구 디지털로9길 99 (가산동 스타밸리) 701호 
2094	237750	피앤씨테크	32801	6496600	3248300000	500	원(KRW)	031-452-5791	경기도 안양시 동안구 전파로104번길 62 
2095	131390	피앤이솔루션	32801	14818910	7409455000	500	원(KRW)	031-299-0100	경기도 수원시 권선구 산업로 185 -
2096	024850	피에스엠씨	32602	40016523	20008261500	500	원(KRW)	031-522-3700	경기도 화성시 향남읍 발안공단로4길 16 구문천리 928
2097	319660	피에스케이	32902	14765020	7382510000	500	원(KRW)	031-660-8703	경기도 화성시 삼성1로4길 48 
2098	031980	피에스케이홀딩스	32902	21562395	10781197500	500	원(KRW)	031)660-8700	경기도 화성시  삼성1로4길 48 피에스케이
2099	002230	피에스텍	32702	19669243	9834621500	500	원(KRW)	031-3408-1790	서울특별시 성동구 왕십리로 46(성수동1가) 
2100	242350	피엔아이컴퍼니	105901	4761520	2380760000	500	원(KRW)	070-8610-5333	제주특별자치도 제주시 첨단로 245-2 
2101	239890	피엔에이치테크	32001	2060000	1030000000	500	원(KRW)	031-8021-1890	경기도 용인시 기흥구 동백중앙로16번길 16-25 804호(중동 대우프론티어밸리1단지) 
2102	137400	피엔티	32902	21715464	10857732000	500	원(KRW)	054-469-6950	경북 구미시 공단동 270번지 
2103	128660	피제이메탈	32402	24803369	12401684500	500	원(KRW)	02-555-4451	서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 
2104	006140	피제이전자	32701	15000000	7500000000	500	원(KRW)	032 -326 -7000	경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층
2105	062970	피피아이	32604	9308185	4654092500	500	원(KRW)	062-972-0116	광주광역시 북구 첨단과기로 345 
2106	087600	픽셀플러스	32602	8166558	4083279000	500	원(KRW)	031-888-5300	경기도 수원시 영통구 광교로 105(이의동 경기알앤디비센터6층) 
2107	057880	필로시스헬스케어	74704	57650990	28825495000	500	원(KRW)	031-778-0800	경기도 성남시 분당구  정자일로 23  토필드 빌딜
2108	033180	필룩스	32602	90043128	45171564000	500	원(KRW)	070-7780-8000	경기도 양주시 광적면 광적로 235-48 
2109	161580	필옵틱스	32902	18860101	9430050500	500	원(KRW)	031-292-8321	경기도 수원시 권선구 산업로156번길 17 
2110	320000	하나금융13호스팩	116601	3401000	340100000	100	원(KRW)	02-3771-3165	경기도 군포시 고산로 166 104동 1001호
2111	332710	하나금융14호스팩	116601	4410000	441000000	100	원(KRW)	02-3771-3254	서울특별시 영등포구 의사당대로 82 
2112	341160	하나금융15호스팩	116601	4710000	471000000	100	원(KRW)	02-3771-3339	서울특별시 영등포구 의사당대로 82 
2113	343510	하나금융16호스팩	116601	4010000	401000000	100	원(KRW)	02-3771-3497	서울특별시 영등포구 의사당대로 82 
2114	086790	하나금융지주	116409	300242062	1501210310000	5000	원(KRW)	02-2002-1110	서울특별시 중구 을지로 66 (을지로 2가)
2115	067310	하나마이크론	32601	30369511	15184755500	500	원(KRW)	041-539-1011	충남 아산시 음봉면 원남리 95-1번지 
2116	307160	하나머스트제6호스팩	116601	4590000	459000000	100	원(KRW)	02-3771-3188	서울특별시 영등포구 의사당대로 82 
2117	166090	하나머티리얼즈	32601	19627674	9813837000	500	원(KRW)	041-410-1029	충청남도 천안시 서북구 3공단3로 42 
2118	293480	하나제약	32102	16200000	8100000000	500	원(KRW)	02-577-7667	경기도 화성시 향남읍 제약단지로 13-39 
2119	039130	하나투어	147502	13939185	6969592500	500	원(KRW)	02-2127-1000	서울특별시 종로구 인사동5길 41 (주)하나투어 
2120	136480	하림	31001	106209702	53104851000	500	원(KRW)	063-860-2114	전라북도 익산시  망성면 망성로 14 (주)하림
2121	003380	하림지주	116409	92341820	9275667700	100	원(KRW)	02-2085-4684	전라북도 익산시 중앙로 121 - 
2122	172580	하이골드12호	147601	13044500	65222500000	5000	원(KRW)	02-2090-4600	제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동)
2123	153360	하이골드3호	147601	16149790	80748950000	5000	원(KRW)	02-2090-4600	제주특별시자치도 제주시 연삼로 473 산업경제진흥원
2124	149980	하이로닉	32701	14099995	1409999500	100	원(KRW)	031-698-4900	경기도 용인시 수지구 신수로 767 19층(동천동 분당수지U-TOWER) 
2125	013030	하이록코리아	32401	13613232	6806616000	500	원(KRW)	051 -970-0801	부산광역시 강서구 녹산산단27로 97 
2126	126700	하이비젼시스템	32703	14942112	7471056000	500	원(KRW)	031-735-1573	경기도 성남시 중원구 둔촌대로 527 - 
2127	106080	하이소닉	32602	14765297	14765297000	1000	원(KRW)	031-8040-0500	경기도 안산시 상록구  해안로 705 경기테크노파크 RIT센터 5층
2128	071090	하이스틸	32401	1999944	9999720000	5000	원(KRW)	02-2273-2140	충청남도 당진시 송악읍 부곡공단4길 28-252 
2129	317240	하이제4호스팩	116601	4400000	440000000	100	원(KRW)	02-2122-9226	서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 
2130	340120	하이제5호스팩	116601	5020000	502000000	100	원(KRW)	02-2122-9226	서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 
2131	221840	하이즈항공	33103	17696167	8848083500	500	원(KRW)	055-850-8800	경상남도 사천시 사남면 공단5로 24 
2132	106190	하이텍팜	74607	7088782	3544391000	500	원(KRW)	043-883-0012	충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜
2133	019490	하이트론씨스템즈	32605	5530735	13826837500	2500	원(KRW)	031-670-9100	경기도 안성시  삼죽면 서동대로 5953-85 
2134	000080	하이트진로	31101	70133611	368818745000	5000	원(KRW)	02-3219-0114	서울특별시 강남구 영동대로 714 
2135	000140	하이트진로홀딩스	116409	23206765	118387875000	5000	원(KRW)	02-520-3112	서울특별시 강남구  영동대로 714 
2136	066130	하츠	32805	12800000	6400000000	500	원(KRW)	031-370-7500	경기도 평택시 진위면 동부대로 202 
2137	152550	한국ANKOR유전	116402	70020000	350100000000	0	원(KRW)	2180-0493	서울특별시 영등포구 은행로 3 여의도동
2138	004590	한국가구	74604	15000000	1500000000	100	원(KRW)	02-2600-7000	서울특별시 강남구  학동로 120 
2139	036460	한국가스공사	43502	92313000	461565000000	5000	원(KRW)	053-670-0114	대구광역시 동구 첨단로 120- 
2140	039340	한국경제TV	106002	23000000	11500000000	500	원(KRW)	02-6676-0019	서울특별시 영등포구  버드나루로 84 제일빌딩 
2141	005430	한국공항	85209	3166355	15831775000	5000	원(KRW)	02-2660-3114	서울특별시 강서구  양천로 13 (방화동) 한국공항(주)
2142	071050	한국금융지주	116409	55725992	307921215000	5000	원(KRW)	02-3276-6400	서울특별시 영등포구  의사당대로 88 
2143	034950	한국기업평가	147509	4540514	24452570000	5000	원(KRW)	02-368-5500	서울특별시 영등포구 의사당대로 97 교보증권 7층
2144	010040	한국내화	32302	22863632	11431816000	500	원(KRW)	041-359-2200	충청남도 당진시  송산면 무수들길 370 
2145	025540	한국단자공업	32801	10415000	5207500000	500	원(KRW)	032-814-9981	인천광역시 연수구 갯벌로 38 
2146	222980	한국맥널티	31007	10300877	5150438500	500	원(KRW)	031-376-1383	충청남도 천안시 서북구 성환읍 연암율금로 42 
2147	331660	한국미라클피플사	32004	1100000	550000000	500	원(KRW)	031-544-6781	경기도 포천시 군내면 용정경제로1길 94-1 
2148	318000	한국바이오젠	32002	8129825	1625965000	200	원(KRW)	041-523-6201	충청남도 천안시 동남구 성남면 대흥신덕길 84-19 
2149	256840	한국비엔씨	32101	51060048	5106004800	100	원(KRW)	070-7116-0059	대구광역시 달서구 성서공단로11길 62 1호관 405호(호산동대구테크노파크벤처공장)
2150	004090	한국석유공업	32309	655200	3276000000	5000	원(KRW)	02-799-3114	서울특별시 용산구  이촌로 166 
2151	025550	한국선재	32401	24522254	12261127000	500	원(KRW)	051-202-1991	부산광역시 사하구 하신번영로 27 (신평동) 
2152	002200	한국수출포장공업	31702	4000000	20000000000	5000	원(KRW)	02-525-2981-9	서울특별시 서초구 서초중앙로 63 
2153	002960	한국쉘석유	31902	1300000	7000000000	5000	원(KRW)	051-620-5133	부산광역시 남구  신선로 250 (용당동) 
2154	023890	한국아트라스비엑스	32802	9150000	9150000000	1000	원(KRW)	042-620-4262	대전광역시 대덕구  대전로1331번길 185 아트라스비엑스 
2155	017890	한국알콜	32004	21605760	10802880000	500	원(KRW)	031-881-8000	경기도 용인시 기흥구 탑실로35번길 14 (공세동) 
2156	080720	한국유니온제약	32102	5903728	2951864000	500	원(KRW)	02-489-3611	강원도 원주시 문막읍 문막공단길 246 
2157	123890	한국자산신탁	116402	123977752	61988876000	500	원(KRW)	02-2112-6300	서울특별시 강남구 테헤란로 306 (역삼동 카이트타워) 
2158	015760	한국전력공사	43501	641964077	3209820385000	5000	원(KRW)	061-345-3114	전라남도 나주시 전력로 55 -
2159	063570	한국전자금융	116601	34147728	17073864000	500	원(KRW)	02-2122-5400	서울특별시 영등포구 국회대로66길 9 NICE2사옥 
2160	041460	한국전자인증	105802	21459249	10729624500	500	원(KRW)	230195500	서울특별시 서초구  서초대로 320 하림인터내셔날빌딩 (서초동 하림빌딩7층)
2161	006200	한국전자홀딩스	116409	46803136	23401568000	500	원(KRW)	02-3497-5535	서울특별시 서초구  마방로10길 5 
2162	101680	한국정밀기계	32902	8404000	4202000000	500	원(KRW)	070-7019-6514	경상남도 함안군  법수면 윤외공단길 83-1 
2163	039740	한국정보공학	74607	8018397	4009198500	500	원(KRW)	031-789-8600	경기도 성남시 분당구  황새울로359번길 7 
2164	053300	한국정보인증	105802	31165000	15582500000	500	원(KRW)	02-360-3010	경기도 성남시 분당구 판교로 242판교디지털센터(PDC) C동 5층 
2165	025770	한국정보통신	106102	37444271	19406371500	500	원(KRW)	02-368-0700	서울특별시 중구  세종대로 39 대한서울상공회의소 7층
2166	291210	한국제7호스팩	116601	5060000	506000000	100	원(KRW)	02-3276-6681	서울특별시 영등포구 의사당대로 88 
2167	310870	한국제8호스팩	116601	3420000	342000000	100	원(KRW)	02-3276-5508	서울특별시 영등포구 의사당대로 88 
2168	009540	한국조선해양	33101	70773116	353865580000	5000	원(KRW)	02-1811-9114	서울특별시 종로구 율곡로 75 현대빌딩 14층
2169	023350	한국종합기술	137201	10950000	5475000000	500	원(KRW)	02-2049-2517	경기도 성남시 중원구 산성대로476번길 6 (금광동)
2170	025890	한국주강	32902	11309259	5654629500	500	원(KRW)	055-585-7251	경상남도 함안군 법수면 장백로 585 - 
2171	000970	한국주철관공업	32401	22800500	12000000000	500	원(KRW)	051-291-5481-5	부산광역시 사하구  을숙도대로 525 
2172	104700	한국철강	32401	46050000	46050000000	1000	원(KRW)	055-260-0500	경상남도 창원시 성산구  공단로103번길 12 한국철강(주) 
2173	017960	한국카본	32501	43960757	21980378500	500	원(KRW)	055-350-8888	경상남도 밀양시 부북면 춘화로 85 
2174	023760	한국캐피탈	116409	315609576	157804788000	500	원(KRW)	042 -480 -8032	대전광역시 서구  둔산서로 81 
2175	054040	한국컴퓨터	32602	16071290	8035645000	500	원(KRW)	041-589-3320	경상북도 구미시  임수로 24 
2176	050540	한국코퍼레이션	147509	38785593	19392796500	500	원(KRW)	02-3401-4114	서울특별시 중구 소월로2길 30 남산트라팰리스
2177	161890	한국콜마	32004	22881180	11440590000	500	원(KRW)	02-3485-0332	세종특별자치시  전의면 덕고개길 12-11 
2178	024720	한국콜마홀딩스	116409	17938966	8969483000	500	원(KRW)	041-862-1057	세종특별자치시  전의면 덕고개길 12-11 
2179	021650	한국큐빅	32202	16350563	8175281500	500	원(KRW)	(031)491-5325	경기도 안산시 단원구 살막길 39 
2180	161390	한국타이어앤테크놀로지	32201	123875069	61937534500	500	원(KRW)	031-5178-7000	경기도 성남시 분당구 판교로 286 -
2181	053590	한국테크놀로지	33003	100281799	50140899500	500	원(KRW)	02-2106-7500	서울특별시 중구 소월로2길 30 남산트라팰리스
2182	000240	한국테크놀로지그룹	116409	93020173	46510086500	500	원(KRW)	02-2222-1000	경기도 성남시 분당구 판교로 286 -
2183	034830	한국토지신탁	116402	252489230	252489230000	1000	원(KRW)	234511181	서울특별시 강남구 테헤란로 309 
2184	007280	한국특수형강	32401	32353490	16176745000	500	원(KRW)	051-323-2611	부산광역시 사상구  장인로77번길 52(학장동) 
2185	168490	한국패러랠	116402	80020000	400100000000	0	원(KRW)	02-3276-4815	서울특별시 영등포구 은행로3 
2186	037230	한국팩키지	31702	25000000	12500000000	500	원(KRW)	02-565-8600	경기도 안산시 단원구  해안로 227 (주)한국팩키지 
2187	010100	한국프랜지공업	33003	30450420	30450420000	1000	원(KRW)	052-233-5511	울산 동구 동부동 194
2188	047810	한국항공우주	33103	97475107	487375535000	5000	원(KRW)	055-851-1000	경상남도 사천시  사남면 공단1로 78 한국항공우주산업 
2189	123690	한국화장품	74604	16068000	8034000000	500	원(KRW)	02-724-3281	서울특별시 종로구 청계천로 35 
2190	003350	한국화장품제조	32004	4532000	2266000000	500	원(KRW)	02-724-3710	서울특별시 종로구 청계천로 35 
2191	030520	한글과컴퓨터	105802	24440319	12881216500	500	원(KRW)	031-627-7000	경기도 성남시 분당구 대왕판교로644번길 49 (삼평동 한컴타워)
2192	052600	한네트	106102	11563700	5781850000	500	원(KRW)	02-2125-6000	서울특별시 마포구  독막로 281 
2193	011500	한농화성	32004	15637042	7818521000	500	원(KRW)	063-462-2455	전라북도 군산시  외항1길 24 (소룡동0)
2194	002390	한독	32102	13763533	6881766500	500	원(KRW)	02-527-5114	서울특별시 강남구  테헤란로 132 
2195	256150	한독크린텍	32901	4091000	2045500000	500	원(KRW)	042-671-5671	대전광역시 유성구 테크노8로 13 
2196	014790	한라	64102	38874942	194374710000	5000	원(KRW)	02-3434-5114	서울특별시 송파구 올림픽로 289 
2197	092460	한라IMS	33101	11744978	5872489000	500	원(KRW)	051-601-7000	부산광역시 강서구  화전산단1로 115 
2198	060980	한라홀딩스	116409	10472070	55086180000	5000	원(KRW)	02-3434-6363	경기도 용인시 기흥구 기흥단지로 46 -
2199	222810	한류AI센터	105802	63983949	6398394900	100	원(KRW)	02-3497-8900	서울특별시 성동구 왕십리로 58 포휴 제10층 (성수동1가 656-3) 
2200	039670	한류타임즈	105801	59922652	29961326000	500	원(KRW)	(02)2001-0072	서울특별시 영등포구 경인로 775 1동 5층(문래동3가 에이스하이테크시티) 
2201	053690	한미글로벌	137201	10957550	5478775000	500	원(KRW)	02-3429-6300	서울특별시 강남구 테헤란로87길 36 도심공항타워 층
2202	042700	한미반도체	32902	51501501	12716420500	200	원(KRW)	032-571-9100	인천광역시 서구 가좌로30번길 14 
2203	008930	한미사이언스	116409	66011149	33005574500	500	원(KRW)	02-410-9114	경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단
2204	128940	한미약품	32102	11843029	29607572500	2500	원(KRW)	031-356-3311	경기도 화성시  팔탄면 무하로 214 
2205	047080	한빛소프트	105802	24779836	12389918000	500	원(KRW)	070-4050-8000	서울특별시 금천구 가산디지털1로 171 가산에스케이브이원센터 3층 
2206	009240	한샘	74604	23533928	23533928000	1000	원(KRW)	02-6470-3114	경기도 안산시 단원구 번영2로 144 
2207	020000	한섬	31401	24630000	12315000000	500	원(KRW)	02-3416-2000	서울특별시 강남구  도산대로 523 한섬빌딩
